0,2,-31,-53,0,0,100,0,0,0,56,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-31,-53,0,0,100,0,56,0,56,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-31,-53,0,0,100,0,112,0,56,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-31,-53,0,0,100,0,168,0,56,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-26,-55,0,0,100,0,0,56,48,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-26,-55,0,0,100,0,48,56,48,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-23,-45,0,0,100,0,104,64,48,48,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-27,-53,0,0,100,0,0,112,48,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-27,-53,0,0,100,0,48,112,48,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,3,-44,-72,0,0,100,0,112,168,72,72,0,-13,-69,0,0,100,0,192,96,40,72,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,3,-43,-72,0,0,100,0,184,168,72,48,0,-13,-69,0,0,100,0,192,96,40,72,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-13,-69,0,0,100,0,152,96,40,72,0,-20,-7,0,0,100,0,0,240,40,16,0,
