0,2,-40,-67,0,0,100,0,0,0,88,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-40,-68,0,0,100,0,0,0,88,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-40,-66,0,0,100,0,0,64,88,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-40,-64,0,0,100,0,0,128,88,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-40,-62,0,0,100,0,0,128,88,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-40,-66,0,0,100,0,0,64,88,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-43,-50,0,0,100,0,88,8,88,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-43,-51,0,0,100,0,88,64,88,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-33,-62,0,0,100,0,96,120,80,56,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-31,-64,0,0,100,0,96,176,80,56,0,-18,-7,0,0,100,0,0,240,40,16,0,
0,2,-28,-66,0,0,100,0,96,176,80,56,0,-15,-7,0,0,100,0,0,240,40,16,0,
0,3,-45,-25,0,0,100,0,182,159,36,26,0,-42,-67,0,0,100,0,184,0,72,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,4,-45,-37,1,0,100,0,182,159,36,26,0,-46,-26,0,0,100,0,179,130,43,30,0,-44,-65,0,0,100,0,184,0,72,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,5,-45,-49,0,0,100,0,182,159,36,26,0,-47,-38,1,0,100,0,179,130,43,30,0,-49,-27,0,0,100,0,176,97,48,33,0,-46,-64,0,0,100,0,184,0,72,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,5,-46,-50,0,0,100,0,179,130,44,30,0,-49,-39,1,0,100,0,176,97,48,33,0,-49,-29,0,0,100,0,176,63,48,34,0,-46,-64,0,0,100,0,184,0,72,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,4,-49,-51,0,0,100,0,176,97,48,33,0,-49,-41,1,0,100,0,176,63,48,34,0,-46,-64,0,0,100,0,184,0,72,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,3,-49,-53,0,0,100,0,176,63,48,34,0,-46,-64,0,0,100,0,184,0,72,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-46,-64,0,0,100,0,184,0,72,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
0,2,-46,-64,0,0,100,0,184,0,72,64,0,-20,-7,0,0,100,0,0,240,40,16,0,
