0,2,-22,-66,0,0,100,0,0,0,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-22,-66,0,0,100,0,48,0,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-22,-65,0,0,100,0,96,0,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-22,-66,0,0,100,0,144,0,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-21,-66,0,0,100,0,144,64,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-20,-63,0,0,100,0,96,64,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-21,-63,0,0,100,0,48,64,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-22,-65,0,0,100,0,0,64,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-22,-66,0,0,100,0,0,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-22,-65,0,0,100,0,0,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-15,-71,0,0,100,0,48,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-15,-73,0,0,100,0,48,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-15,-74,0,0,100,0,48,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-21,-73,0,0,100,0,96,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-21,-72,0,0,100,0,96,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-21,-70,0,0,100,0,96,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-21,-66,0,0,100,0,96,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-22,-66,0,0,100,0,0,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
0,2,-22,-68,0,0,100,0,0,128,48,64,0,-19,-6,0,0,100,0,192,0,37,13,0,
