0,2,-32,-47,0,0,100,0,0,0,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,2,-32,-47,0,0,100,0,48,0,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,2,-32,-47,0,0,100,0,96,0,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,2,-32,-47,0,0,100,0,144,0,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,2,-32,-47,0,0,100,0,0,48,48,48,0,-17,-7,0,0,100,0,192,0,32,16,0,
0,2,-32,-47,0,0,100,0,48,48,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,2,-32,-47,0,0,100,0,96,48,48,48,0,-19,-7,0,0,100,0,192,0,32,16,0,
0,2,-32,-47,0,0,100,0,144,48,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,2,-32,-47,0,0,100,0,0,96,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,2,-32,-47,0,0,100,0,48,96,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,3,-34,-63,0,0,100,0,0,144,64,48,0,-24,-47,0,0,100,0,96,96,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,3,-10,-63,0,0,100,0,64,144,48,48,0,-24,-47,0,0,100,0,96,96,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,2,-24,-47,0,0,100,0,96,96,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,2,-24,-47,0,0,100,0,144,96,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
0,3,-40,-63,0,0,100,0,112,144,64,64,0,-32,-47,0,0,100,0,192,96,48,48,0,-18,-7,0,0,100,0,192,0,32,16,0,
