0,2,-32,-47,0,0,100,0,0,0,48,48,0,-18,-7,0,0,100,0,192,48,32,16,0,
0,2,-32,-47,0,0,100,0,48,0,48,48,0,-18,-7,0,0,100,0,192,48,32,16,0,
0,2,-32,-47,0,0,100,0,96,0,48,48,0,-18,-7,0,0,100,0,192,48,32,16,0,
0,2,-32,-47,0,0,100,0,144,0,48,48,0,-18,-7,0,0,100,0,192,48,32,16,0,
0,2,-32,-47,0,0,100,0,192,0,48,48,0,-18,-7,0,0,100,0,192,48,32,16,0,
0,4,-62,-32,0,0,100,0,0,104,56,40,0,-56,-47,0,0,100,0,56,48,72,48,0,-32,-23,0,0,100,0,0,72,48,24,0,-18,-7,0,0,100,0,192,48,32,16,0,
0,3,-61,-23,0,0,100,0,64,112,64,24,0,-48,-47,0,0,100,0,128,48,64,48,0,-18,-7,0,0,100,0,192,48,32,16,0,
0,3,-74,-15,0,0,100,0,128,120,64,16,0,-48,-47,0,0,100,0,128,48,64,48,0,-18,-7,0,0,100,0,192,48,32,16,0,
0,3,-70,-14,0,0,100,0,192,120,48,16,0,-48,-47,0,0,100,0,128,48,64,48,0,-18,-7,0,0,100,0,192,48,32,16,0,
0,2,-48,-47,0,0,100,0,128,48,64,48,0,-18,-7,0,0,100,0,192,48,32,16,0,
